CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,CUISINE DESCRIPTION,INSPECTION DATE,,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50144325,JACK'S DELICATESSEN,Manhattan,126,UNIVERSITY PLACE,10003,American,1/23/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,43,,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.73480659,-73.99205441,102,2,6100,1009399,1005717504,MN23
41284245,MARIA'S BISTRO MEXICANO,Brooklyn,886,5 AVENUE,11232,Mexican,1/25/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,9,A,1/25/24,3/16/24,Cycle Inspection / Initial Inspection,40.65143158,-74.00374437,307,38,8400,3010439,3007050043,BK32
50035310,DANTE,Manhattan,79-81,MACDOUGAL ST,10012,Italian,3/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,22,Z,3/11/24,3/16/24,Cycle Inspection / Re-inspection,40.72877111,-74.00153341,102,2,6500,1008305,1005260028,MN23
50141232,ROYAL NAPOLI PIZZA,Manhattan,712,9 AVENUE,10019,Pizza,2/1/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,75,,,3/16/24,Pre-permit (Operational) / Compliance Inspection,40.76259161,-73.98958916,104,3,12700,1025165,1010390063,MN15
50091190,GOLDEN FOREST,Manhattan,353,GRAND STREET,10002,Chinese,2/6/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,12,A,2/6/24,3/16/24,Cycle Inspection / Initial Inspection,40.71675953,-73.98935826,103,1,1600,1004033,1003100019,MN27
50142440,FRENCHETTE BAKERY AT THE WHITNEY,Manhattan,99,GANSEVOORT STREET,10014,American,1/29/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,58,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.73937929,-74.00896737,102,3,7900,1089239,1006440005,MN23
50117261,R-1 HOT PIZZA,Brooklyn,972,FLATBUSH AVENUE,11226,Pizza,3/4/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,9,A,3/4/24,3/16/24,Cycle Inspection / Re-inspection,40.64765817,-73.95815838,314,40,51002,3117182,3051020061,BK42
41699414,SBARRO,Queens,9015,QUEENS BOULEVARD,11373,Italian,1/18/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,37,,,3/16/24,Cycle Inspection / Initial Inspection,40.73384018,-73.87157703,404,25,68300,4045999,4018600100,QN29
40904467,BENSION KOHEN,Brooklyn,564,EAST NEW YORK AVENUE,11225,Jewish/Kosher,1/29/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,25,,,3/16/24,Cycle Inspection / Initial Inspection,40.66195798,-73.9441427,309,40,80600,3381387,3047930022,BK60
41475476,BEL AMI,Manhattan,30,EAST   68 STREET,10065,French,2/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,17,,,3/16/24,Cycle Inspection / Initial Inspection,40.76911439,-73.96708566,108,4,12200,1041234,1013820049,MN40
40605511,DOMINO'S,Manhattan,409,WEST  125 STREET,10027,Pizza,2/26/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,45,,,3/16/24,Cycle Inspection / Initial Inspection,40.81158786,-73.95451103,109,7,20901,1059550,1019660066,MN09
50138359,WRAPTOR RESTAURANT BAR,Brooklyn,358,COLUMBIA STREET,11231,American,1/25/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.67966156,-74.00527824,306,38,5900,3008255,3005120034,BK33
50015884,TERMINAL ONE,Staten Island,323,SAND LANE,10305,Polish,2/20/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,N,,3/16/24,Cycle Inspection / Initial Inspection,40.5919156,-74.06784609,502,50,7400,5135773,5031220016,SI14
50109439,BBQ VILLAGE,Queens,18112,HILLSIDE AVE,11432,Indian,2/20/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,48,Z,2/20/24,3/16/24,Cycle Inspection / Re-inspection,40.71319227,-73.78149872,412,27,46800,4212419,4099170043,QN61
50038914,HARLEM NIGHTS,Manhattan,2361,7 AVENUE,10030,American,1/31/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,21,N,,3/16/24,Cycle Inspection / Initial Inspection,40.81726123,-73.942256,110,9,23000,1060015,1020070001,MN03
41555612,KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225,Jewish/Kosher,3/11/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,47,,,3/16/24,Cycle Inspection / Re-inspection,40.6654513,-73.94255374,309,35,33300,3034311,3013000006,BK63
50143922,KIN KHAO THAI KITCHEN,Manhattan,2200,AMSTERDAM AVENUE,10032,Thai,2/1/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,33,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.84065976,-73.93634461,112,10,25300,1063031,1021260046,MN36
50009407,VANGUARD WINE BAR,Manhattan,189,AMSTERDAM AVENUE,10023,French,2/1/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2/1/24,3/16/24,Cycle Inspection / Initial Inspection,40.77653146,-73.98313841,107,6,15300,1028950,1011407501,MN14
50005741,MOON & FLOWER HOUSE,Brooklyn,5912,7 AVENUE,11220,Chinese,1/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.63726527,-74.01130639,307,38,10200,3016352,3008650046,BK34
40365632,J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204,Pizza,3/12/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.61995673,-73.98935214,311,38,24800,3133115,3055390055,BK28
50018753,BOEUF & BUN,Brooklyn,271,KINGSTON AVENUE,11213,Jewish/Kosher,2/20/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,81,,,3/16/24,Cycle Inspection / Re-inspection,40.67052067,-73.94207712,308,35,33900,3032482,3012580002,BK61
50072475,VENICE,Bronx,772,EAST  149 STREET,10455,Italian,2/7/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,54,,,3/16/24,Cycle Inspection / Initial Inspection,40.81286877,-73.90738379,201,8,3500,2003946,2025800024,BX39
50102148,AJI SUSHI HOUSE,Queens,3606,DITMARS BLVD,11105,Japanese,1/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,42,,,3/16/24,Cycle Inspection / Initial Inspection,40.77424792,-73.90806233,401,22,11700,4016401,4008210130,QN72
41477231,DINO,Brooklyn,222,DEKALB AVENUE,11205,Italian,2/16/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,Z,2/16/24,3/16/24,Cycle Inspection / Re-inspection,40.68950614,-73.97049301,302,35,18100,3059082,3021040029,BK68
40572494,BURGER KING,Queens,3310,ASTORIA BOULEVARD,11103,Hamburgers,2/5/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,31,,,3/16/24,Cycle Inspection / Initial Inspection,40.76968141,-73.91623865,401,22,6501,4009294,4006310026,QN70
50144172,YUNNAN RICE NOODLE HOUSE,Queens,3650,MAIN ST,11354,Chinese,3/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,49,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.7621692,-73.83150348,407,20,86900,4112252,4049710055,QN22
50016526,SUBWAY,Queens,20520,JAMAICA AVE,11423,Sandwiches,2/9/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2/9/24,3/16/24,Cycle Inspection / Re-inspection,40.71367621,-73.75477488,412,27,50000,4231684,4108340033,QN07
50097866,ZHANG LIANG HOT POT,Queens,13649,ROOSEVELT AVE,11354,Chinese,1/29/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,41,Z,1/29/24,3/16/24,Cycle Inspection / Re-inspection,40.75998263,-73.82847686,407,20,87100,4112511,4049800064,QN22
40399955,SCHICK'S MANOR,Brooklyn,4901,12 AVENUE,11219,Jewish/Kosher,1/8/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,1/8/24,3/16/24,Cycle Inspection / Initial Inspection,40.63626659,-73.99438652,312,44,22000,3328612,3056410009,BK88
50124726,TSAOCAA,Queens,4214,BELL BLVD,11361,Asian/Asian Fusion,1/31/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,33,N,,3/16/24,Cycle Inspection / Initial Inspection,40.76235963,-73.77038449,411,19,146700,4138224,4062840131,QN46
50067656,FITOOR,Queens,17922,UNION TPKE,11366,American,2/8/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,85,N,,3/16/24,Cycle Inspection / Initial Inspection,40.72681385,-73.7884244,408,24,127700,4155490,4072290016,QN06
50135660,GEORGE.,Manhattan,340,WEST   40 STREET,10018,American,3/14/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,N,,3/16/24,Cycle Inspection / Initial Inspection,40.75645726,-73.9919688,104,3,11500,1013693,1007630060,MN15
50118901,PALADAR & GRILL,Manhattan,1534,SAINT NICHOLAS AVENUE,10033,Latin American,1/30/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,26,,,3/16/24,Pre-permit (Operational) / Compliance Inspection,40.85284613,-73.93113485,112,10,26900,1063791,1021570075,MN35
50138985,JI YOU BRAISED FOOD,Queens,70-68,KISSENA BOULEVARD,11367,Other,2/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.73020305,-73.81508113,408,24,77906,4545545,4066970005,QN37
50036394,BROWN SUGAR BAR & RESTAURANT,Manhattan,5060,BROADWAY,10034,Latin American,2/7/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,N,,3/16/24,Cycle Inspection / Initial Inspection,40.86991909,-73.91575394,112,10,30700,1081912,1022320018,MN01
41641204,CHINA GARDEN RESTAURANT,Brooklyn,206,JAMAICA AVENUE,11207,Chinese,2/12/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,23,B,2/12/24,3/16/24,Cycle Inspection / Re-inspection,40.68044847,-73.8925447,305,37,114600,3086814,3039170010,BK83
50118267,HITTO RAMEN,Staten Island,1756,VICTORY BOULEVARD,10314,Japanese,1/4/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,1/4/24,3/16/24,Cycle Inspection / Initial Inspection,40.61309327,-74.12212803,501,49,16901,5017873,5007070008,SI07
50066289,GREGORYS COFFEE,Manhattan,630,9 AVENUE,10036,Coffee/Tea,3/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,Z,3/6/24,3/16/24,Cycle Inspection / Re-inspection,40.7600309,-73.99144857,104,3,12100,1024982,1010350001,MN15
50067577,Al Bait Baitak,Brooklyn,6916,4 AVENUE,11209,Egyptian,1/25/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,,,3/16/24,Cycle Inspection / Initial Inspection,40.63437588,-74.02362781,310,43,6800,3145702,3058720048,BK31
50091978,CROWN FRIED CHICKEN & PIZZA,Manhattan,2333,1 AVENUE,10035,Chicken,1/22/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.79823008,-73.93378484,111,8,19400,1054756,1017960028,MN34
41390168,THE VILLAGE LUNCHEONETTE,Brooklyn,2374,MCDONALD AVENUE,11223,American,2/8/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,9,A,2/8/24,3/16/24,Cycle Inspection / Initial Inspection,40.59440297,-73.97360302,315,44,39800,3193439,3071460048,BK26
50061162,CODE RED,Bronx,1320,EAST GUN HILL ROAD,10469,Caribbean,2/20/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,40,Z,2/20/24,3/16/24,Cycle Inspection / Re-inspection,40.87137832,-73.84802828,211,12,35000,2056100,2045890048,BX31
50106395,TEA TIME,Manhattan,157,3 AVENUE,10003,Coffee/Tea,2/20/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2/20/24,3/16/24,Cycle Inspection / Re-inspection,40.734312,-73.98641827,106,2,4800,1019531,1008970035,MN21
50095947,AMY THAI BISTRO,Brooklyn,545,FLATBUSH AVENUE,11225,Thai,1/10/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11,,,3/16/24,Cycle Inspection / Initial Inspection,40.66063636,-73.96062998,309,40,79801,3114678,3050280006,BK60
50017706,LITTLE CUPCAKE BAKESHOP,Brooklyn,598,VANDERBILT AVENUE,11238,Bakery Products/Desserts,3/14/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.67840851,-73.96860156,308,35,16300,3028426,3011510044,BK64
50092077,CAFE MOCHA,Queens,6408,MYRTLE AVE,11385,Coffee/Tea,1/17/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,,,3/16/24,Cycle Inspection / Initial Inspection,40.70097898,-73.89210756,405,30,57700,4086897,4035930019,QN19
50013420,RED MANGO,Queens,4223,BELL BLVD,11361,Frozen Desserts,2/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,,,3/16/24,Cycle Inspection / Initial Inspection,40.76229365,-73.77033057,411,19,146700,4443850,4062980008,QN46
50120823,CASA D' ANGELO,Manhattan,146,MULBERRY STREET,10013,Italian,1/23/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,22,,,3/16/24,Cycle Inspection / Initial Inspection,40.71885974,-73.99751084,102,1,4100,1077452,1002370011,MN24
41074128,YER MAN'S IRISH PUB,Queens,7026,88 STREET,11385,Irish,1/18/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,35,,,3/16/24,Cycle Inspection / Initial Inspection,40.71053482,-73.86483006,405,30,63700,4092502,4038090154,QN19
40739276,LATIN AMERICAN RESTAURANT,Manhattan,29,WEST   26 STREET,10010,Latin American,2/28/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,,,3/16/24,Cycle Inspection / Initial Inspection,40.74410841,-73.98975085,105,3,5800,1015638,1008280016,MN13
50044543,BONUS ROOM,Queens,991,WYCKOFF AVENUE,11385,American,1/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,17,,,3/16/24,Cycle Inspection / Initial Inspection,40.69604694,-73.90486726,405,34,55500,4085603,4035510001,QN20
